1.996247746496329783e-06 2.201068488269151047e+01
2.019379824176840751e-06 2.201294379675144341e+01
2.042779951260921260e-06 2.201520294263935895e+01
2.066451233845812430e-06 2.201746232037905315e+01
2.090396814021522698e-06 2.201972192999432210e+01
2.114619870287919122e-06 2.202198177150895830e+01
2.139123617976608657e-06 2.202424184494676496e+01
2.163911309677750437e-06 2.202650215033153813e+01
2.188986235671813875e-06 2.202876268768708812e+01
2.214351724366296148e-06 2.203102345703721809e+01
2.240011142737546440e-06 2.203328445840573835e+01
2.265967896777704146e-06 2.203554569181645917e+01
2.292225431946779417e-06 2.203780715729319439e+01
2.318787233630012407e-06 2.204006885485976497e+01
2.345656827600529451e-06 2.204233078453998473e+01
2.372837780487319023e-06 2.204459294635767819e+01
2.400333700248696473e-06 2.204685534033666983e+01
2.428148236651186385e-06 2.204911796650077704e+01
2.456285081754006790e-06 2.205138082487384210e+01
2.484747970399135325e-06 2.205364391547968950e+01
2.513540680707089471e-06 2.205590723834215083e+01
2.542667034578391238e-06 2.205817079348506482e+01
2.572130898200922110e-06 2.206043458093226661e+01
2.601936182563078054e-06 2.206269860070760558e+01
2.632086843972925326e-06 2.206496285283491687e+01
2.662586884583368526e-06 2.206722733733804986e+01
2.693440352923359684e-06 2.206949205424085036e+01
2.724651344435309330e-06 2.207175700356716774e+01
2.756224002018727057e-06 2.207402218534086558e+01
2.788162516580108111e-06 2.207628759958578613e+01
2.820471127589247273e-06 2.207855324632579652e+01
2.853154123641993987e-06 2.208081912558475324e+01
2.886215843029483074e-06 2.208308523738651630e+01
2.919660674314006168e-06 2.208535158175495994e+01
2.953493056911564133e-06 2.208761815871394418e+01
2.987717481681110617e-06 2.208988496828734682e+01
3.022338491520680287e-06 2.209215201049903143e+01
3.057360681970424191e-06 2.209441928537287936e+01
3.092788701822579789e-06 2.209668679293276483e+01
3.128627253738559862e-06 2.209895453320257275e+01
3.164881094873197583e-06 2.210122250620618090e+01
3.201555037506166804e-06 2.210349071196747772e+01
3.238653949680773652e-06 2.210575915051034457e+01
3.276182755850153721e-06 2.210802782185868054e+01
3.314146437530898182e-06 2.211029672603637408e+01
3.352550033964309954e-06 2.211256586306731364e+01
3.391398642785328918e-06 2.211483523297540899e+01
3.430697420699139294e-06 2.211710483578455211e+01
3.470451584165686188e-06 2.211937467151863856e+01
3.510666410092120792e-06 2.212164474020158877e+01
3.551347236533206843e-06 2.212391504185730184e+01
3.592499463399906038e-06 2.212618557650968398e+01
3.634128553176177549e-06 2.212845634418264851e+01
3.676240031644014928e-06 2.213072734490011584e+01
3.718839488616952503e-06 2.213299857868599219e+01
3.761932578682070050e-06 2.213527004556420863e+01
3.805525021950530899e-06 2.213754174555868204e+01
3.849622604816881751e-06 2.213981367869333639e+01
3.894231180727153165e-06 2.214208584499209920e+01
3.939356670955793330e-06 2.214435824447889445e+01
3.985005065391667207e-06 2.214663087717766388e+01
4.031182423333173552e-06 2.214890374311233145e+01
4.077894874292488306e-06 2.215117684230683892e+01
4.125148618809254933e-06 2.215345017478512446e+01
4.172949929273572645e-06 2.215572374057113336e+01
4.221305150758619623e-06 2.215799753968880381e+01
4.270220701862872278e-06 2.216027157216208465e+01
4.319703075562131456e-06 2.216254583801492117e+01
4.369758840071333570e-06 2.216482033727126932e+01
4.420394639716471916e-06 2.216709506995508150e+01
4.471617195816495190e-06 2.216937003609031720e+01
4.523433307575519480e-06 2.217164523570092882e+01
4.575849852985325775e-06 2.217392066881087587e+01
4.628873789738370853e-06 2.217619633544413205e+01
4.682512156151277654e-06 2.217847223562465686e+01
4.736772072099163446e-06 2.218074836937641692e+01
4.791660739960656694e-06 2.218302473672338948e+01
4.847185445573968560e-06 2.218530133768954471e+01
4.903353559203979215e-06 2.218757817229885276e+01
4.960172536520603251e-06 2.218985524057530512e+01
5.017649919588368102e-06 2.219213254254286838e+01
5.075793337867618852e-06 2.219441007822553402e+01
5.134610509227171528e-06 2.219668784764728642e+01
5.194109240968797762e-06 2.219896585083211349e+01
5.254297430863589080e-06 2.220124408780400671e+01
5.315183068200233021e-06 2.220352255858696111e+01
5.376774234845525490e-06 2.220580126320496461e+01
5.439079106317182032e-06 2.220808020168201935e+01
5.502105952868979365e-06 2.221035937404213101e+01
5.565863140588565985e-06 2.221263878030929462e+01
5.630359132507996894e-06 2.221491842050751941e+01
5.695602489727041595e-06 2.221719829466081464e+01
5.761601872549598218e-06 2.221947840279318953e+01
5.828366041633290029e-06 2.222175874492865333e+01
5.895903859152266325e-06 2.222403932109122593e+01
5.964224289973594831e-06 2.222632013130492368e+01
6.033336402847274375e-06 2.222860117559376647e+01
6.103249371609941559e-06 2.223088245398177776e+01
6.173972476402622067e-06 2.223316396649298099e+01
6.245515104902601179e-06 2.223544571315140672e+01
6.317886753569458361e-06 2.223772769398108196e+01
6.391097028905645417e-06 2.224000990900603725e+01
6.465155648731682730e-06 2.224229235825031381e+01
6.540072443476004941e-06 2.224457504173794931e+01
6.615857357479881273e-06 2.224685795949297429e+01
6.692520450317448620e-06 2.224914111153944063e+01
6.770071898130924303e-06 2.225142449790139310e+01
6.848521994981414411e-06 2.225370811860286935e+01
6.927881154215369368e-06 2.225599197366793192e+01
7.008159909846756209e-06 2.225827606312062201e+01
7.089368917955367669e-06 2.226056038698499862e+01
7.171518958101336715e-06 2.226284494528512781e+01
7.254620934755912412e-06 2.226512973804505435e+01
7.338685878748946057e-06 2.226741476528884434e+01
7.423724948733154491e-06 2.226970002704057094e+01
7.509749432665193635e-06 2.227198552332429315e+01
7.596770749304127531e-06 2.227427125416408416e+01
7.684800449727032022e-06 2.227655721958401358e+01
7.773850218862322589e-06 2.227884341960815817e+01
7.863931877040770781e-06 2.228112985426059112e+01
7.955057381564575153e-06 2.228341652356539626e+01
8.047238828294444359e-06 2.228570342754665390e+01
8.140488453255315812e-06 2.228799056622844788e+01
8.234818634260422779e-06 2.229027793963486914e+01
8.330241892554389219e-06 2.229256554778999799e+01
8.426770894475227013e-06 2.229485339071793248e+01
8.524418453135733630e-06 2.229714146844276712e+01
8.623197530124153024e-06 2.229942978098859996e+01
8.723121237224814643e-06 2.230171832837952550e+01
8.824202838158462568e-06 2.230400711063964891e+01
8.926455750342898203e-06 2.230629612779306825e+01
9.029893546674053388e-06 2.230858537986390289e+01
9.134529957327519365e-06 2.231087486687625088e+01
9.240378871581129595e-06 2.231316458885422449e+01
9.347454339658659104e-06 2.231545454582194310e+01
9.455770574594706430e-06 2.231774473780351897e+01
9.565341954121378196e-06 2.232003516482307504e+01
9.676183022576822056e-06 2.232232582690473066e+01
9.788308492835701177e-06 2.232461672407260878e+01
9.901733248262218433e-06 2.232690785635083586e+01
1.001647234468576994e-05 2.232919922376353838e+01
1.013254101239931937e-05 2.233149082633485705e+01
1.024995465818109286e-05 2.233378266408891832e+01
1.036872886733972473e-05 2.233607473704985935e+01
1.048887940578289668e-05 2.233836704524182082e+01
1.061042222211014268e-05 2.234065958868893986e+01
1.073337344972990793e-05 2.234295236741536428e+01
1.085774940900094636e-05 2.234524538144523831e+01
1.098356660939872092e-05 2.234753863080271330e+01
1.111084175170690991e-05 2.234983211551194060e+01
1.123959173023411927e-05 2.235212583559706800e+01
1.136983363505647010e-05 2.235441979108225752e+01
1.150158475428616975e-05 2.235671398199166404e+01
1.163486257636618840e-05 2.235900840834945313e+01
1.176968479239170196e-05 2.236130307017978680e+01
1.190606929845846043e-05 2.236359796750683060e+01
1.204403419803812069e-05 2.236589310035475009e+01
1.218359780438146361e-05 2.236818846874772149e+01
1.232477864294909910e-05 2.237048407270991390e+01
1.246759545387060607e-05 2.237277991226550711e+01
1.261206719443201912e-05 2.237507598743867732e+01
1.275821304159228384e-05 2.237737229825360430e+01
1.290605239452861281e-05 2.237966884473447493e+01
1.305560487721169450e-05 2.238196562690547253e+01
1.320689034101037714e-05 2.238426264479078753e+01
1.335992886732680859e-05 2.238655989841460681e+01
1.351474077026196087e-05 2.238885738780113144e+01
1.367134659931219689e-05 2.239115511297454830e+01
1.382976714209679612e-05 2.239345307395906204e+01
1.399002342711748120e-05 2.239575127077887018e+01
1.415213672654952874e-05 2.239804970345818091e+01
1.431612855906550103e-05 2.240034837202119178e+01
1.448202069269155803e-05 2.240264727649212162e+01
1.464983514769702217e-05 2.240494641689516797e+01
1.481959419951711296e-05 2.240724579325455323e+01
1.499132038170998478e-05 2.240954540559449626e+01
1.516503648894760019e-05 2.241184525393920524e+01
1.534076558004156710e-05 2.241414533831290967e+01
1.551853098100387877e-05 2.241644565873982842e+01
1.569835628814329357e-05 2.241874621524418387e+01
1.588026537119724611e-05 2.242104700785021265e+01
1.606428237650055338e-05 2.242334803658213715e+01
1.625043173019031644e-05 2.242564930146419755e+01
1.643873814144835573e-05 2.242795080252062689e+01
1.662922660578098705e-05 2.243025253977565825e+01
1.682192240833703590e-05 2.243255451325354244e+01
1.701685112726390405e-05 2.243485672297851252e+01
1.721403863710305694e-05 2.243715916897481932e+01
1.741351111222431538e-05 2.243946185126671011e+01
1.761529503030035080e-05 2.244176476987843571e+01
1.781941717582121809e-05 2.244406792483424695e+01
1.802590464364983063e-05 2.244637131615840175e+01
1.823478484261823851e-05 2.244867494387515805e+01
1.844608549916612974e-05 2.245097880800877732e+01
1.865983466102093770e-05 2.245328290858351750e+01
1.887606070092095071e-05 2.245558724562365072e+01
1.909479232038160338e-05 2.245789181915344201e+01
1.931605855350502764e-05 2.246019662919715998e+01
1.953988877083411699e-05 2.246250167577908030e+01
1.976631268325123624e-05 2.246480695892347512e+01
1.999536034592177985e-05 2.246711247865462724e+01
2.022706216228374124e-05 2.246941823499681234e+01
2.046144888808356380e-05 2.247172422797431679e+01
2.069855163545832478e-05 2.247403045761142693e+01
2.093840187706582723e-05 2.247633692393242555e+01
2.118103145026195309e-05 2.247864362696160967e+01
2.142647256132686626e-05 2.248095056672326564e+01
2.167475778973995408e-05 2.248325774324169046e+01
2.192592009250453013e-05 2.248556515654118471e+01
2.217999280852220724e-05 2.248787280664604893e+01
2.243700966301860050e-05 2.249018069358058369e+01
2.269700477201965250e-05 2.249248881736909667e+01
2.296001264688031192e-05 2.249479717803589196e+01
2.322606819886544014e-05 2.249710577560528435e+01
2.349520674378406066e-05 2.249941461010158150e+01
2.376746400667679537e-05 2.250172368154910529e+01
2.404287612655833090e-05 2.250403298997216694e+01
2.432147966121412887e-05 2.250634253539509189e+01
2.460331159205323358e-05 2.250865231784220200e+01
2.488840932901703455e-05 2.251096233733781915e+01
2.517681071554520725e-05 2.251327259390627233e+01
2.546855403359863206e-05 2.251558308757189764e+01
2.576367800874130394e-05 2.251789381835902049e+01
2.606222181528033841e-05 2.252020478629198053e+01
2.636422508146611012e-05 2.252251599139511384e+01
2.666972789475235454e-05 2.252482743369276008e+01
2.697877080711751357e-05 2.252713911320926599e+01
2.729139484044718262e-05 2.252945102996896765e+01
2.760764149197971601e-05 2.253176318399622602e+01
2.792755273981413318e-05 2.253407557531538430e+01
2.825117104848244354e-05 2.253638820395079279e+01
2.857853937458619672e-05 2.253870106992680888e+01
2.890970117249874228e-05 2.254101417326779355e+01
2.924470040013284981e-05 2.254332751399810419e+01
2.958358152477611879e-05 2.254564109214210177e+01
2.992638952899305679e-05 2.254795490772415434e+01
3.027316991659626189e-05 2.255026896076863352e+01
3.062396871868638428e-05 2.255258325129990382e+01
3.097883249976247282e-05 2.255489777934233686e+01
3.133780836390247633e-05 2.255721254492031136e+01
3.170094396101620345e-05 2.255952754805820604e+01
3.206828749316993464e-05 2.256184278878039962e+01
3.243988772098480749e-05 2.256415826711127437e+01
3.281579397010947653e-05 2.256647398307521613e+01
3.319605613776710875e-05 2.256878993669661071e+01
3.358072469937884916e-05 2.257110612799985461e+01
3.396985071526410218e-05 2.257342255700933364e+01
3.436348583741773030e-05 2.257573922374944786e+01
3.476168231636651477e-05 2.257805612824459018e+01
3.516449300810500013e-05 2.258037327051916776e+01
3.557197138111110228e-05 2.258269065059757708e+01
3.598417152344362787e-05 2.258500826850422882e+01
3.640114814992209148e-05 2.258732612426352304e+01
3.682295660938902031e-05 2.258964421789988108e+01
3.724965289205707725e-05 2.259196254943770654e+01
3.768129363694138200e-05 2.259428111890142077e+01
3.811793613937712496e-05 2.259659992631543801e+01
3.855963835862548947e-05 2.259891897170417607e+01
3.900645892556654727e-05 2.260123825509206696e+01
3.945845715048210898e-05 2.260355777650352849e+01
3.991569303092834645e-05 2.260587753596298910e+01
4.037822725970009795e-05 2.260819753349488437e+01
4.084612123288657167e-05 2.261051776912363920e+01
4.131943705802160514e-05 2.261283824287369626e+01
4.179823756232717958e-05 2.261515895476949112e+01
4.228258630105331313e-05 2.261747990483546289e+01
4.277254756591411592e-05 2.261980109309605425e+01
4.326818639362215531e-05 2.262212251957571141e+01
4.376956857452067698e-05 2.262444418429888415e+01
4.427676066131726009e-05 2.262676608729001870e+01
4.478982997791725956e-05 2.262908822857357194e+01
4.530884462836067456e-05 2.263141060817400074e+01
4.583387350586196188e-05 2.263373322611576199e+01
4.636498630195520678e-05 2.263605608242330902e+01
4.690225351574421066e-05 2.263837917712111647e+01
4.744574646326118187e-05 2.264070251023363767e+01
4.799553728693247800e-05 2.264302608178535081e+01
4.855169896515502487e-05 2.264534989180072344e+01
4.911430532198319534e-05 2.264767394030422665e+01
4.968343103692849267e-05 2.264999822732033508e+01
5.025915165487166553e-05 2.265232275287353048e+01
5.084154359609128001e-05 2.265464751698829460e+01
5.143068416640687813e-05 2.265697251968910564e+01
5.202665156744086332e-05 2.265929776100045245e+01
5.262952490699863848e-05 2.266162324094682035e+01
5.323938420956969352e-05 2.266394895955270172e+01
5.385631042694919530e-05 2.266627491684259255e+01
5.448038544898424712e-05 2.266860111284098167e+01
5.511169211444308331e-05 2.267092754757237572e+01
5.575031422201137291e-05 2.267325422106126709e+01
5.639633654141532081e-05 2.267558113333216596e+01
5.704984482467433105e-05 2.267790828440957185e+01
5.771092581748279857e-05 2.268023567431800203e+01
5.837966727072552218e-05 2.268256330308195601e+01
5.905615795212478024e-05 2.268489117072595462e+01
5.974048765802363639e-05 2.268721927727451160e+01
6.043274722530565145e-05 2.268954762275214421e+01
6.113302854345179437e-05 2.269187620718337328e+01
6.184142456673798768e-05 2.269420503059272320e+01
6.255802932657414817e-05 2.269653409300472546e+01
6.328293794398503439e-05 2.269886339444389733e+01
6.401624664223679062e-05 2.270119293493477741e+01
6.475805275960989200e-05 2.270352271450189363e+01
6.550845476231889066e-05 2.270585273316979169e+01
6.626755225758310987e-05 2.270818299096299597e+01
6.703544600684867923e-05 2.271051348790605928e+01
6.781223793916269708e-05 2.271284422402352021e+01
6.859803116470355859e-05 2.271517519933992801e+01
6.939292998846797816e-05 2.271750641387982483e+01
7.019703992411541096e-05 2.271983786766776348e+01
7.101046770797483367e-05 2.272216956072830385e+01
7.183332131321174322e-05 2.272450149308599521e+01
7.266570996416102488e-05 2.272683366476540101e+01
7.350774415082480888e-05 2.272916607579107762e+01
7.435953564353943543e-05 2.273149872618759204e+01
7.522119750781056590e-05 2.273383161597950775e+01
7.609284411932259312e-05 2.273616474519139885e+01
7.697459117911958600e-05 2.273849811384782882e+01
7.786655572896388064e-05 2.274083172197338243e+01
7.876885616687173523e-05 2.274316556959261959e+01
7.968161226282996544e-05 2.274549965673013574e+01
8.060494517469282835e-05 2.274783398341050145e+01
8.153897746426570087e-05 2.275016854965830149e+01
8.248383311357257116e-05 2.275250335549815262e+01
8.343963754131388877e-05 2.275483840095522581e+01
8.440651761951408242e-05 2.275717368606894908e+01
8.538460169036313642e-05 2.275950921115833836e+01
8.637401958325120928e-05 2.276184498094189124e+01
8.737490263200347739e-05 2.276418105536572867e+01
8.838738369231192396e-05 2.276651804519987721e+01
8.941159715937109357e-05 2.276886090075662850e+01
9.044767898571716164e-05 2.277124134945087519e+01
9.149576669927477781e-05 2.277381884705253867e+01
9.255599942161110022e-05 2.277721362682704509e+01
9.362851788640394631e-05 2.278325137707100723e+01
9.471346445812134937e-05 2.279582235908623744e+01
9.581098315091952770e-05 2.282027896684650514e+01
9.692121964775871057e-05 2.285921440484343137e+01
9.804432131974165940e-05 2.290585383757768767e+01
9.918043724567411146e-05 2.294247689040951954e+01
1.003297182318548577e-04 2.295030502991340882e+01
1.014923168320920258e-04 2.292433289073451874e+01
1.026683873679541063e-04 2.287765670665878659e+01
1.038580859492533643e-04 2.283080302307846665e+01
1.050615704947683855e-04 2.279811711207243263e+01
1.062790007532056881e-04 2.278272036031174608e+01
1.075105383244041293e-04 2.277958553214084958e+01
1.087563466807861431e-04 2.278119957768814174e+01
1.100165911890564477e-04 2.278249432198449753e+01
1.112914391321522607e-04 2.278295243265175785e+01
1.125810597314488300e-04 2.278464368831260956e+01
1.138856241692213247e-04 2.278835049975257832e+01
1.152053056113669073e-04 2.279219061041441208e+01
1.165402792303912426e-04 2.279411428167580311e+01
1.178907222286602842e-04 2.279468728469252881e+01
1.192568138619214845e-04 2.279631825794720967e+01
1.206387354630986179e-04 2.279997380167545984e+01
1.220366704663613258e-04 2.280385952273866579e+01
1.234508044314734654e-04 2.280586724778721219e+01
1.248813250684248409e-04 2.280644998252433098e+01
1.263284222623470916e-04 2.280800472289239167e+01
1.277922880987184375e-04 2.281160367198863881e+01
1.292731168888615529e-04 2.281553126798252151e+01
1.307711051957355982e-04 2.281762387630139344e+01
1.322864518600280596e-04 2.281822038637318784e+01
1.338193580265479438e-04 2.281970061962042706e+01
1.353700271709262076e-04 2.282324002653145811e+01
1.369386651266244815e-04 2.282720589759512464e+01
1.385254801122566656e-04 2.282938404679774180e+01
1.401306827592283064e-04 2.282999835236937258e+01
1.417544861396951618e-04 2.283140597994844612e+01
1.433971057948455906e-04 2.283488303356580573e+01
1.450587597635120518e-04 2.283888349100094217e+01
1.467396686111127971e-04 2.284114764576444401e+01
1.484400554589289617e-04 2.284178373299982923e+01
1.501601460137222030e-04 2.284312082779335995e+01
1.519001685976942425e-04 2.284653286004916595e+01
1.536603541787935688e-04 2.285056413469709824e+01
1.554409364013746965e-04 2.285291456549932221e+01
1.572421516172112547e-04 2.285357637737679681e+01
1.590642389168684875e-04 2.285484517911271851e+01
1.609074401614407797e-04 2.285818967125688417e+01
1.627720000146554516e-04 2.286224792206922629e+01
1.646581659753484363e-04 2.286468470437003475e+01
1.665661884103180723e-04 2.286537613158797200e+01
1.684963205875577696e-04 2.286657904186698431e+01
1.704488187098739485e-04 2.286985363040794539e+01
1.724239419488951032e-04 2.287393495319138381e+01
1.744219524794732117e-04 2.287645796706061319e+01
1.764431155144839691e-04 2.287718283905395822e+01
1.784876993400318350e-04 2.287832241600009908e+01
1.805559753510611420e-04 2.288152489829512248e+01
1.826482180873810436e-04 2.288562533461037063e+01
1.847647052701067690e-04 2.288823426480370316e+01
1.869057178385249908e-04 2.288899634089220569e+01
1.890715399873847691e-04 2.289007529343851388e+01
1.912624592046205494e-04 2.289320363292027238e+01
1.934787663095139385e-04 2.289731917911499082e+01
1.957207554912961534e-04 2.290001351559805443e+01
1.979887243481975954e-04 2.290081647628662864e+01
2.002829739269517859e-04 2.290183765810857608e+01
2.026038087627552375e-04 2.290488998913571095e+01
2.049515369196904403e-04 2.290901660549075913e+01
2.073264700316189597e-04 2.291179564441073779e+01
2.097289233435467039e-04 2.291264308286197604e+01
2.121592157534683810e-04 2.291360948597241531e+01
2.146176698546988176e-04 2.291658411829236996e+01
2.171046119786929280e-04 2.292071773826058134e+01
2.196203722383616771e-04 2.292358058336349913e+01
2.221652845718921989e-04 2.292447599706220274e+01
2.247396867870734508e-04 2.292539074508207264e+01
2.273439206061358064e-04 2.292828616789570617e+01
2.299783317111119333e-04 2.293242270741199818e+01
2.326432697897215572e-04 2.293536827190298766e+01
2.353390885817876479e-04 2.293631505453191366e+01
2.380661459261928083e-04 2.293718139565191905e+01
2.408248038083772504e-04 2.293999628127003376e+01
2.436154284083887653e-04 2.294413164811158623e+01
2.464383901494877774e-04 2.294715865695429002e+01
2.492940637473184612e-04 2.294816009050001782e+01
2.521828282596468951e-04 2.294898139014916438e+01
2.551050671366762008e-04 2.295171459723210816e+01
2.580611682719462577e-04 2.295584470040723701e+01
2.610515240538217050e-04 2.295895169305749306e+01
2.640765314175759840e-04 2.296001094016473232e+01
2.671365918980816122e-04 2.296079067340222224e+01
2.702321116831083695e-04 2.296344124977476397e+01
2.733635016672393710e-04 2.296756200891882571e+01
2.765311775064142430e-04 2.297074734248689154e+01
2.797355596731015688e-04 2.297186743907901629e+01
2.829770735121113945e-04 2.297260918272677088e+01
2.862561492970560327e-04 2.297517636776124661e+01
2.895732222874634475e-04 2.297928372251816498e+01
2.929287327865518951e-04 2.298254557535264198e+01
2.963231261996768771e-04 2.298372942353563175e+01
2.997568530934527939e-04 2.298443684806922960e+01
3.032303692555593792e-04 2.298692007463106890e+01
3.067441357552442476e-04 2.299100999399878731e+01
3.102986190045235585e-04 2.299434636968445034e+01
3.138942908200918584e-04 2.299559673095079759e+01
3.175316284859522114e-04 2.299627359216722766e+01
3.212111148167688971e-04 2.299867248811796117e+01
3.249332382219561732e-04 2.300274097973639797e+01
3.286984927705076560e-04 2.300614971149727950e+01
3.325073782565801986e-04 2.300746920024574393e+01
3.363604002658349742e-04 2.300811933072692383e+01
3.402580702425469887e-04 2.301043371998070342e+01
3.442009055574954900e-04 2.301447683934078015e+01
3.481894295766379296e-04 2.301795559483874243e+01
3.522241717305798917e-04 2.301934667222512232e+01
3.563056675848526441e-04 2.301997397261654754e+01
3.604344589110027031e-04 2.302220387574734062e+01
3.646110937585042523e-04 2.302621773529986982e+01
3.688361265275088381e-04 2.302976402181812787e+01
3.731101180424343990e-04 2.303122898995151502e+01
3.774336356264071835e-04 2.303183742007593082e+01
3.818072531765696193e-04 2.303398305447349514e+01
3.862315512402572258e-04 2.303796383261687097e+01
3.907071170920587712e-04 2.304157500261701230e+01
3.952345448117720894e-04 2.304311599911510910e+01
3.998144353632607055e-04 2.304370956894144129e+01
4.044473966742231441e-04 2.304577134851528086e+01
4.091340437168909639e-04 2.304971529844121747e+01
4.138749985896582307e-04 2.305338855548128763e+01
4.186708905996561984e-04 2.305500754839773592e+01
4.235223563462894598e-04 2.305559030888585426e+01
4.284300398057354115e-04 2.305756884331738021e+01
4.333945924164254635e-04 2.306147230169418094e+01
4.384166731655142284e-04 2.306520470669477163e+01
4.434969486763551752e-04 2.306690348983036998e+01
4.486360932969858922e-04 2.306747952367264887e+01
4.538347891896386799e-04 2.306937561721676744e+01
4.590937264212921953e-04 2.307323501269007338e+01
4.644136030552688623e-04 2.307702349053428392e+01
4.697951252438932837e-04 2.307880367914332354e+01
4.752390073222282946e-04 2.307937709142412785e+01
4.807459719028938641e-04 2.308119174126262152e+01
4.863167499719835336e-04 2.308500360275381169e+01
4.919520809860978552e-04 2.308884494920636854e+01
4.976527129704968891e-04 2.309070797610831960e+01
5.034194026183906254e-04 2.309128288490276049e+01
5.092529153913842978e-04 2.309301727905268464e+01
5.151540256210828186e-04 2.309677824383577160e+01
5.211235166118734696e-04 2.310066913276578049e+01
5.271621807449027334e-04 2.310261624487161569e+01
5.332708195832551804e-04 2.310319677180512343e+01
5.394502439783490462e-04 2.310485228658673407e+01
5.457012741775718124e-04 2.310855910812477632e+01
5.520247399331560051e-04 2.311249609901584279e+01
5.584214806123180899e-04 2.311452835427740382e+01
5.648923453086780256e-04 2.311511861506777166e+01
5.714381929549644653e-04 2.311669681213720651e+01
5.780598924370291321e-04 2.312034636766018991e+01
5.847583227091791500e-04 2.312432591339098664e+01
5.915343729108519426e-04 2.312644417818079390e+01
5.983889424846359530e-04 2.312704827318438205e+01
6.053229412956598419e-04 2.312855089613757187e+01
6.123372897523700082e-04 2.313214019394385446e+01
6.194329189287028263e-04 2.313615864882158135e+01
6.266107706876713340e-04 2.313836359574959189e+01
6.338717978063913069e-04 2.313898560053335984e+01
6.412169641025487797e-04 2.314041457108851318e+01
6.486472445623344936e-04 2.314394075755294011e+01
6.561636254698654342e-04 2.314799438558151934e+01
6.637671045381010517e-04 2.315028649175418352e+01
6.714586910412759539e-04 2.315093044771528241e+01
6.792394059488736846e-04 2.315228786148233198e+01
6.871102820611464657e-04 2.315574822775444375e+01
6.950723641462054061e-04 2.315983321111873394e+01
7.031267090787056808e-04 2.316221275684490166e+01
7.112743859801325336e-04 2.316288266189932088e+01
7.195164763607123917e-04 2.316417078374558258e+01
7.278540742629754359e-04 2.316756277212232007e+01
7.362882864069747240e-04 2.317167521986909762e+01
7.448202323371885380e-04 2.317414228781612451e+01
7.534510445711315417e-04 2.317484208717791105e+01
7.621818687496800630e-04 2.317606334620028363e+01
7.710138637891444588e-04 2.317938455615811222e+01
7.799482020350991885e-04 2.318352051305410200e+01
7.889860694180019299e-04 2.318607498785657839e+01
7.981286656106109526e-04 2.318680856492883535e+01
8.073772041872242762e-04 2.318796554904364982e+01
8.167329127847736819e-04 2.319121374291590243e+01
